athlete_id,session_id,sensor_id,timestamp_s,distance_cm,time_to_wall_s,speed_mps,pace_s_per_25m,th_early_cm,th_urgent_cm,th_safety_cm,safe_class,optimal_threshold_cm
A007,S010,SENS01,193,176.5,1.48,1.196,20.9,190.3,143.0,78.6,Warning,108.2
A007,S010,SENS01,194,54.9,0.44,1.251,19.99,200.8,127.5,67.7,Urgent,95.9
A007,S010,SENS01,195,2424.4,18.01,1.346,18.57,201.9,136.7,64.5,Safe,100.9
A007,S010,SENS01,196,2296.7,17.25,1.332,18.77,186.7,133.8,67.5,Safe,101.1
A007,S010,SENS01,197,2160.9,16.57,1.304,19.17,186.4,112.3,58.3,Safe,86.9
A007,S010,SENS01,198,2029.3,15.71,1.291,19.36,192.2,114.7,71.7,Safe,90.3
A007,S010,SENS01,199,1892.8,14.2,1.333,18.76,196.2,123.6,76.0,Safe,100.5
A007,S010,SENS01,200,1755.1,13.27,1.323,18.9,212.7,127.2,73.8,Safe,100.7
A007,S010,SENS01,201,1629.9,13.02,1.252,19.96,186.1,115.5,57.8,Safe,87.7
A007,S010,SENS01,202,1512.2,12.2,1.24,20.17,198.9,118.8,56.9,Safe,90.6
A007,S010,SENS01,203,1395.1,11.87,1.176,21.27,196.2,136.3,76.8,Safe,110.3
A007,S010,SENS01,204,1269.5,9.7,1.309,19.1,200.1,131.7,60.9,Safe,98.5
A007,S010,SENS01,205,1134.8,8.65,1.313,19.05,187.9,117.6,69.1,Safe,94.0
A007,S010,SENS01,206,1002.7,7.6,1.319,18.96,205.1,135.5,58.2,Safe,97.8
A007,S010,SENS01,207,873.2,6.84,1.277,19.57,188.2,110.2,66.7,Safe,86.3
A007,S010,SENS01,208,743.1,5.98,1.243,20.12,215.0,136.3,79.1,Safe,106.1
A007,S010,SENS01,209,614.3,4.84,1.27,19.68,185.7,120.3,67.2,Safe,98.1
A007,S010,SENS01,210,494.4,4.08,1.213,20.61,214.2,118.2,78.0,Safe,97.9
A007,S010,SENS01,211,375.3,3.02,1.242,20.12,201.3,142.8,79.4,Safe,113.0
A007,S010,SENS01,212,248.9,1.94,1.285,19.46,201.2,129.9,61.7,Safe,95.2
A007,S010,SENS01,213,112.2,0.86,1.307,19.13,187.0,117.3,75.4,Warning,94.6
A007,S010,SENS01,214,2483.8,20.05,1.239,20.18,185.2,141.3,65.1,Safe,106.2
A007,S010,SENS01,215,2363.1,18.74,1.261,19.83,190.2,124.2,75.8,Safe,99.1
A007,S010,SENS01,216,2241.6,17.87,1.255,19.93,204.2,124.1,56.5,Safe,90.9
A007,S010,SENS01,217,2111.6,15.77,1.339,18.67,208.5,111.9,75.2,Safe,92.8
A007,S010,SENS01,218,1969.0,14.32,1.375,18.18,186.0,133.5,73.5,Safe,104.1
A007,S010,SENS01,219,1839.1,14.22,1.293,19.33,204.0,120.6,55.3,Safe,89.6
A007,S010,SENS01,220,1715.4,14.45,1.187,21.06,213.4,141.6,55.3,Safe,99.3
A007,S010,SENS01,221,1586.9,12.58,1.261,19.82,196.5,113.9,55.8,Safe,87.2
A007,S010,SENS01,222,1452.4,11.3,1.285,19.46,206.8,138.3,57.8,Safe,101.9
A007,S010,SENS01,223,1326.6,10.9,1.217,20.55,193.7,138.2,69.8,Safe,105.3
A007,S010,SENS01,224,1195.0,9.38,1.274,19.62,212.4,126.1,56.8,Safe,93.2
A007,S010,SENS01,225,1066.1,8.46,1.26,19.84,188.0,116.8,72.3,Safe,92.1
A007,S010,SENS01,226,940.6,7.49,1.256,19.91,211.2,111.6,72.2,Safe,91.5
A007,S010,SENS01,227,817.8,6.76,1.21,20.66,186.0,138.9,64.1,Safe,101.9
A007,S010,SENS01,228,693.9,5.65,1.228,20.36,197.3,115.3,58.3,Safe,86.9
A007,S010,SENS01,229,569.9,4.41,1.292,19.35,213.8,126.3,65.8,Safe,96.1
A007,S010,SENS01,230,435.0,3.24,1.341,18.65,201.8,121.7,68.1,Safe,95.7
A007,S010,SENS01,231,300.7,2.35,1.282,19.5,212.4,138.9,58.5,Safe,99.3
A007,S010,SENS01,232,175.6,1.44,1.223,20.45,192.8,115.8,69.4,Warning,92.2
A007,S010,SENS01,233,44.0,0.34,1.31,19.08,203.0,123.9,79.7,Urgent,102.3
A007,S010,SENS01,234,2413.2,19.05,1.267,19.73,196.3,139.0,66.6,Safe,102.6
A007,S010,SENS01,235,2293.5,18.97,1.209,20.68,187.2,140.9,65.9,Safe,102.0
A007,S010,SENS01,236,2173.1,17.62,1.234,20.27,211.6,118.5,57.5,Safe,87.7
A007,S010,SENS01,237,2036.6,14.84,1.372,18.22,204.4,133.4,56.1,Safe,97.7
A007,S010,SENS01,238,1916.6,15.95,1.201,20.81,201.1,122.6,56.2,Safe,90.8
A007,S010,SENS01,239,1789.1,14.07,1.272,19.65,197.0,121.7,62.6,Safe,92.1
A007,S010,SENS01,240,1651.5,12.49,1.322,18.91,193.4,136.0,67.2,Safe,103.2
A007,S010,SENS01,241,1517.7,11.5,1.32,18.94,213.9,138.3,79.2,Safe,105.9
A007,S010,SENS01,242,1387.9,11.16,1.244,20.1,193.5,115.0,67.3,Safe,92.1
A007,S010,SENS01,243,1251.0,9.57,1.307,19.12,196.5,132.3,74.3,Safe,103.3
A007,S010,SENS01,244,1119.3,8.45,1.324,18.88,189.9,111.2,55.2,Safe,83.4
A007,S010,SENS01,245,998.4,7.9,1.264,19.78,192.9,132.6,78.1,Safe,106.3
A007,S010,SENS01,246,875.6,6.79,1.289,19.39,209.0,135.6,69.3,Safe,105.5
A007,S010,SENS01,247,748.3,5.73,1.306,19.14,208.4,125.3,57.1,Safe,89.6
A007,S010,SENS01,248,613.5,4.7,1.306,19.15,190.8,113.3,55.4,Safe,86.1
A007,S010,SENS01,249,479.1,3.72,1.287,19.42,187.6,144.2,62.2,Safe,105.7
A007,S010,SENS01,250,367.5,3.25,1.13,22.13,209.8,135.7,76.0,Safe,108.6
A007,S010,SENS01,251,249.5,2.06,1.212,20.62,202.6,122.6,58.2,Safe,89.4
A007,S010,SENS01,252,136.5,1.18,1.159,21.57,207.2,136.7,76.4,Warning,106.8
A007,S010,SENS01,253,20.8,0.18,1.17,21.38,189.4,120.1,73.5,Urgent,94.8
A007,S010,SENS01,254,2401.7,20.65,1.163,21.5,209.8,118.8,64.7,Safe,88.0
A007,S010,SENS01,255,2289.0,19.59,1.168,21.4,203.7,140.2,65.4,Safe,103.1
A007,S010,SENS01,256,2174.5,18.19,1.195,20.92,186.9,117.2,69.5,Safe,88.0
A007,S010,SENS01,257,2063.0,18.25,1.13,22.12,189.1,128.9,61.6,Safe,94.0
A007,S010,SENS01,258,1945.1,16.16,1.203,20.77,194.5,129.5,57.1,Safe,89.2
A007,S010,SENS01,259,1828.9,15.25,1.199,20.85,186.1,128.1,56.6,Safe,97.3
A007,S010,SENS01,260,1696.8,13.46,1.261,19.83,206.7,131.7,71.3,Safe,101.8
A007,S010,SENS01,261,1576.4,12.81,1.23,20.32,214.3,139.7,68.8,Safe,106.9
A007,S010,SENS01,262,1449.6,11.83,1.225,20.4,211.0,129.9,65.6,Safe,96.8
A007,S010,SENS01,263,1325.8,11.21,1.183,21.14,185.6,113.2,70.0,Safe,92.3
A007,S010,SENS01,264,1211.7,10.52,1.152,21.71,192.0,132.4,69.3,Safe,101.3
A007,S010,SENS01,265,1088.4,8.59,1.267,19.74,186.6,116.5,63.8,Safe,87.8
A007,S010,SENS01,266,971.0,8.44,1.151,21.73,209.7,116.2,57.0,Safe,84.3
A007,S010,SENS01,267,853.1,6.88,1.24,20.16,196.4,141.8,77.2,Safe,108.9
A007,S010,SENS01,268,738.9,6.17,1.197,20.88,203.2,126.0,76.5,Safe,100.3
A007,S010,SENS01,269,610.6,4.85,1.259,19.85,213.7,112.1,77.8,Safe,94.0
A007,S010,SENS01,270,482.5,3.89,1.241,20.14,207.7,120.4,62.9,Safe,92.6
A007,S010,SENS01,271,357.1,2.93,1.218,20.53,205.7,113.0,74.4,Safe,91.6
A007,S010,SENS01,272,225.4,1.79,1.262,19.8,200.2,120.7,67.8,Safe,94.2
A007,S010,SENS01,273,95.6,0.75,1.279,19.54,210.3,141.6,77.7,Urgent,110.5
A007,S010,SENS01,274,2467.6,20.05,1.231,20.31,206.9,131.1,62.0,Safe,98.0
A007,S010,SENS01,275,2349.4,19.93,1.179,21.21,211.2,123.6,72.9,Safe,98.4
A007,S010,SENS01,276,2237.9,19.19,1.166,21.44,199.4,140.8,71.3,Safe,104.8
A007,S010,SENS01,277,2132.3,19.24,1.108,22.55,201.0,124.1,66.8,Safe,98.1
A007,S010,SENS01,278,2012.2,17.19,1.171,21.35,189.5,144.5,77.4,Safe,113.1
A007,S010,SENS01,279,1893.4,15.41,1.229,20.34,209.2,144.5,55.3,Safe,100.8
A007,S010,SENS01,280,1771.2,14.53,1.219,20.51,185.1,143.1,58.4,Safe,102.4
A007,S010,SENS01,281,1647.1,13.0,1.267,19.73,191.2,125.4,70.7,Safe,99.6
A007,S010,SENS01,282,1521.2,12.58,1.209,20.68,206.1,144.5,67.2,Safe,105.1
A007,S010,SENS01,283,1390.6,10.53,1.321,18.92,185.9,139.0,78.2,Safe,106.8
A007,S010,SENS01,284,1261.7,10.05,1.255,19.92,191.7,114.5,77.9,Safe,97.5
A007,S010,SENS01,285,1145.8,9.61,1.193,20.96,193.9,118.0,61.2,Safe,90.7
A007,S010,SENS01,286,1018.5,8.08,1.26,19.85,186.7,112.8,74.5,Safe,91.7
A007,S010,SENS01,287,889.5,6.94,1.282,19.51,200.8,139.8,62.5,Safe,100.8
A007,S010,SENS01,288,765.4,6.29,1.216,20.55,197.5,110.3,66.1,Safe,88.3
A007,S010,SENS01,289,647.6,5.41,1.197,20.88,204.7,136.0,67.5,Safe,103.3
A007,S010,SENS01,290,526.5,4.34,1.214,20.6,208.7,124.7,56.4,Safe,90.7
A007,S010,SENS01,291,394.6,3.09,1.277,19.58,203.0,140.3,66.4,Safe,103.9
A007,S010,SENS01,292,270.3,2.16,1.25,20.0,198.5,120.6,72.0,Safe,96.4
A007,S010,SENS01,293,146.4,1.23,1.188,21.04,192.9,130.4,73.7,Warning,104.5
A007,S010,SENS01,294,17.1,0.13,1.277,19.57,185.8,124.0,56.6,Urgent,87.3
A007,S010,SENS01,295,2391.6,19.04,1.256,19.9,185.2,123.9,65.8,Safe,93.7
A007,S010,SENS01,296,2264.3,17.9,1.265,19.76,190.8,136.3,78.9,Safe,110.2
A007,S010,SENS01,297,2129.6,16.48,1.292,19.34,200.4,126.5,69.9,Safe,98.7
A007,S010,SENS01,298,2006.2,16.08,1.248,20.03,203.4,113.9,74.9,Safe,96.4
A007,S010,SENS01,299,1877.0,14.87,1.262,19.81,206.0,126.0,63.1,Safe,97.1
A007,S010,SENS01,300,1766.1,15.68,1.127,22.19,206.2,142.1,59.7,Safe,101.4
A007,S010,SENS01,301,1652.3,14.02,1.179,21.21,190.4,112.9,70.7,Safe,90.6
A007,S010,SENS01,302,1532.8,13.29,1.153,21.68,208.3,135.7,76.3,Safe,105.5
A007,S010,SENS01,303,1399.2,10.71,1.307,19.13,205.6,116.4,71.4,Safe,91.1
A007,S010,SENS01,304,1288.1,11.11,1.159,21.57,198.2,119.2,78.3,Safe,99.8
A007,S010,SENS01,305,1172.7,10.46,1.121,22.3,197.3,110.9,64.7,Safe,85.2
A007,S010,SENS01,306,1059.4,8.89,1.191,20.99,188.1,127.6,60.8,Safe,97.3
A007,S010,SENS01,307,929.6,7.51,1.238,20.19,214.3,110.1,67.0,Safe,86.0
A007,S010,SENS01,308,810.0,6.79,1.193,20.96,209.9,134.7,62.4,Safe,98.6
A007,S010,SENS01,309,690.9,5.76,1.199,20.85,187.0,120.5,57.2,Safe,88.7
A007,S010,SENS01,310,562.1,4.57,1.231,20.3,211.1,129.4,72.6,Safe,103.5
A007,S010,SENS01,311,434.7,3.55,1.226,20.39,194.2,125.5,69.0,Safe,95.3
A007,S010,SENS01,312,309.3,2.47,1.251,19.98,213.3,134.0,64.4,Safe,99.4
A007,S010,SENS01,313,179.8,1.46,1.236,20.23,208.1,116.6,62.7,Warning,91.9
A007,S010,SENS01,314,48.1,0.37,1.299,19.24,200.1,130.1,65.6,Urgent,95.7
A007,S010,SENS01,315,2429.9,21.35,1.138,21.97,205.0,115.7,79.7,Safe,98.8
A007,S010,SENS01,316,2309.0,19.87,1.162,21.52,193.2,137.5,75.1,Safe,105.0
A007,S010,SENS01,317,2192.1,18.52,1.183,21.12,203.5,136.2,56.1,Safe,94.8
A007,S010,SENS01,318,2071.2,16.99,1.219,20.5,212.6,123.9,59.8,Safe,93.3
A007,S010,SENS01,319,1944.6,16.07,1.21,20.67,189.0,134.8,79.4,Safe,104.9
A007,S010,SENS01,320,1828.4,14.98,1.221,20.48,205.5,125.0,74.8,Safe,97.9
A007,S010,SENS01,321,1692.6,12.5,1.354,18.47,195.1,127.9,76.9,Safe,103.5
A007,S010,SENS01,322,1556.9,11.82,1.317,18.98,185.1,120.2,71.0,Safe,92.4
A007,S010,SENS01,323,1433.8,11.1,1.292,19.35,210.9,124.8,78.1,Safe,102.3
A007,S010,SENS01,324,1308.4,10.76,1.216,20.56,193.4,126.7,65.2,Safe,96.3
A007,S010,SENS01,325,1181.9,9.21,1.283,19.48,207.5,110.1,62.3,Safe,87.2
A007,S010,SENS01,326,1060.8,8.88,1.194,20.93,185.7,139.3,59.9,Safe,98.9
A007,S010,SENS01,327,930.5,7.5,1.24,20.15,206.9,135.8,68.4,Safe,102.2
A007,S010,SENS01,328,807.4,6.5,1.243,20.11,203.6,130.9,74.7,Safe,100.9
A007,S010,SENS01,329,693.0,5.79,1.197,20.89,212.0,132.0,60.8,Safe,97.7
A007,S010,SENS01,330,574.2,4.76,1.206,20.72,195.9,130.8,68.7,Safe,102.5
A007,S010,SENS01,331,450.3,3.59,1.253,19.95,214.0,125.5,65.4,Safe,97.2
A007,S010,SENS01,332,327.0,2.63,1.241,20.14,187.8,134.4,74.6,Safe,106.8
A007,S010,SENS01,333,204.0,1.6,1.277,19.58,202.2,124.2,61.6,Safe,93.3
A007,S010,SENS01,334,81.4,0.65,1.257,19.89,187.4,117.1,66.7,Urgent,93.9
A007,S010,SENS01,335,2447.9,18.46,1.326,18.85,186.8,136.0,65.9,Safe,99.8
A007,S010,SENS01,336,2323.5,18.58,1.25,19.99,187.9,116.9,62.7,Safe,89.9
A007,S010,SENS01,337,2206.7,17.95,1.229,20.34,211.8,110.6,71.6,Safe,91.7
A007,S010,SENS01,338,2090.0,17.55,1.191,21.0,206.6,117.8,58.0,Safe,87.2
A007,S010,SENS01,339,1979.0,17.8,1.112,22.48,194.9,129.1,63.3,Safe,92.5
A007,S010,SENS01,340,1851.1,14.39,1.287,19.43,199.9,110.0,68.5,Safe,84.2
A007,S010,SENS01,341,1723.1,14.09,1.223,20.44,198.5,140.7,58.1,Safe,98.4
A007,S010,SENS01,342,1606.2,14.18,1.133,22.07,207.5,112.2,62.0,Safe,89.6
A007,S010,SENS01,343,1484.0,11.87,1.251,19.99,195.5,117.7,65.0,Safe,93.6
A007,S010,SENS01,344,1359.9,10.94,1.243,20.12,212.5,139.9,73.3,Safe,102.6
A007,S010,SENS01,345,1231.1,9.97,1.235,20.24,188.6,129.9,59.2,Safe,94.4
A007,S010,SENS01,346,1103.9,8.56,1.29,19.38,214.8,142.5,64.6,Safe,106.7
A007,S010,SENS01,347,975.2,7.64,1.277,19.58,205.5,120.9,63.3,Safe,90.1
A007,S010,SENS01,348,862.8,7.43,1.161,21.54,213.2,121.0,79.7,Safe,99.7
A007,S010,SENS01,349,740.7,5.78,1.281,19.51,198.3,128.1,57.3,Safe,92.6
A007,S010,SENS01,350,616.3,5.09,1.21,20.65,211.3,113.5,56.5,Safe,83.7
A007,S010,SENS01,351,499.7,4.1,1.219,20.51,196.4,118.6,61.0,Safe,91.2
A007,S010,SENS01,352,369.0,2.95,1.252,19.97,189.5,121.9,57.2,Safe,90.7
A007,S010,SENS01,353,243.3,1.96,1.239,20.18,186.8,112.0,77.9,Safe,93.5
A007,S010,SENS01,354,121.9,0.98,1.241,20.14,190.9,113.2,74.4,Warning,93.1
A002,S011,SENS03,1,2396.7,22.62,1.06,23.59,196.6,143.9,72.5,Safe,110.3
A002,S011,SENS03,2,2284.1,21.06,1.085,23.05,194.1,125.1,66.2,Safe,98.4
A002,S011,SENS03,3,2172.9,19.59,1.109,22.54,188.9,128.4,55.2,Safe,93.7
A002,S011,SENS03,4,2068.2,18.81,1.099,22.74,214.6,130.3,73.7,Safe,102.0
A002,S011,SENS03,5,1958.5,17.17,1.14,21.92,214.4,138.8,56.5,Safe,98.1
A002,S011,SENS03,6,1849.1,16.47,1.123,22.27,192.6,139.7,69.9,Safe,106.1
A002,S011,SENS03,7,1748.5,16.68,1.048,23.86,191.5,118.4,71.2,Safe,96.4
A002,S011,SENS03,8,1638.4,14.5,1.13,22.13,205.3,111.3,62.6,Safe,86.8
A002,S011,SENS03,9,1525.6,13.7,1.113,22.46,196.0,137.1,68.5,Safe,100.9
A002,S011,SENS03,10,1421.8,13.14,1.082,23.11,200.9,116.0,68.5,Safe,89.7
A002,S011,SENS03,11,1312.2,11.7,1.121,22.3,188.4,137.6,69.0,Safe,100.4
A002,S011,SENS03,12,1195.7,10.52,1.137,21.99,210.6,116.6,63.9,Safe,88.2
A002,S011,SENS03,13,1087.7,9.71,1.12,22.33,199.0,122.9,78.1,Safe,99.2
A002,S011,SENS03,14,973.1,8.39,1.16,21.56,202.0,139.5,76.0,Safe,110.5
A002,S011,SENS03,15,864.1,7.95,1.086,23.01,208.6,120.4,66.9,Safe,89.6
A002,S011,SENS03,16,762.0,7.23,1.053,23.73,186.3,137.8,78.7,Safe,106.3
A002,S011,SENS03,17,641.1,5.52,1.161,21.54,204.9,141.2,70.0,Safe,104.9
A002,S011,SENS03,18,536.5,5.11,1.051,23.79,189.9,123.0,68.5,Safe,95.0
A002,S011,SENS03,19,436.0,4.25,1.025,24.4,208.0,112.4,57.0,Safe,85.0
A002,S011,SENS03,20,321.2,2.85,1.125,22.22,191.0,128.8,70.6,Safe,102.5
A002,S011,SENS03,21,217.1,2.01,1.082,23.11,211.8,122.0,72.5,Safe,96.9
A002,S011,SENS03,22,100.6,0.91,1.11,22.53,202.9,123.7,59.4,Warning,93.2
A002,S011,SENS03,23,2486.1,21.53,1.155,21.65,186.4,129.3,79.7,Safe,103.7
A002,S011,SENS03,24,2377.4,21.63,1.099,22.75,202.1,139.7,78.1,Safe,107.6
A002,S011,SENS03,25,2267.8,21.37,1.061,23.56,196.8,123.9,71.4,Safe,97.0
A002,S011,SENS03,26,2150.6,19.23,1.118,22.36,193.6,140.7,68.3,Safe,101.0
A002,S011,SENS03,27,2036.6,18.02,1.13,22.12,202.6,143.7,65.5,Safe,107.3
A002,S011,SENS03,28,1930.4,18.67,1.034,24.19,198.6,125.1,70.3,Safe,98.1
A002,S011,SENS03,29,1811.5,15.65,1.157,21.6,209.4,115.0,68.4,Safe,90.5
A002,S011,SENS03,30,1699.2,15.29,1.111,22.5,191.6,127.4,65.2,Safe,95.1
A002,S011,SENS03,31,1582.5,14.18,1.116,22.4,197.9,126.1,55.7,Safe,92.2
A002,S011,SENS03,32,1475.0,14.08,1.048,23.87,214.9,123.4,70.2,Safe,94.8
A002,S011,SENS03,33,1365.2,12.95,1.054,23.71,195.0,131.7,79.9,Safe,108.0
A002,S011,SENS03,34,1264.8,12.25,1.033,24.21,196.8,136.2,55.2,Safe,95.5
A002,S011,SENS03,35,1152.0,10.3,1.118,22.35,204.0,113.3,56.4,Safe,85.8
A002,S011,SENS03,36,1045.5,9.57,1.092,22.89,202.4,139.4,73.8,Safe,107.3
A002,S011,SENS03,37,942.3,9.4,1.002,24.94,207.3,135.8,78.3,Safe,105.9
A002,S011,SENS03,38,822.4,7.2,1.143,21.88,196.6,136.6,69.8,Safe,104.4
A002,S011,SENS03,39,712.8,6.5,1.097,22.78,185.2,123.9,55.8,Safe,87.5
A002,S011,SENS03,40,596.0,5.07,1.176,21.26,189.0,143.3,77.8,Safe,114.3
A002,S011,SENS03,41,479.6,4.13,1.161,21.54,213.2,137.6,56.1,Safe,93.9
A002,S011,SENS03,42,368.0,3.4,1.081,23.13,207.6,118.3,71.4,Safe,94.3
A002,S011,SENS03,43,261.9,2.43,1.076,23.23,185.5,120.7,61.0,Safe,93.8
A002,S011,SENS03,44,153.3,1.44,1.067,23.44,208.5,140.6,68.8,Warning,103.9
A002,S011,SENS03,45,39.3,0.34,1.158,21.59,206.6,124.7,67.4,Urgent,96.0
A002,S011,SENS03,46,2426.9,22.5,1.079,23.18,208.0,128.5,68.3,Safe,99.4
A002,S011,SENS03,47,2309.7,19.83,1.165,21.46,198.9,117.1,78.6,Safe,99.7
A002,S011,SENS03,48,2203.1,20.72,1.063,23.51,209.4,129.3,74.9,Safe,103.7
A002,S011,SENS03,49,2084.7,18.46,1.129,22.14,185.6,134.2,78.7,Safe,106.7
A002,S011,SENS03,50,1989.2,20.27,0.982,25.47,203.2,117.7,65.1,Safe,89.8
A002,S011,SENS03,51,1887.0,18.19,1.038,24.09,207.5,139.1,74.9,Safe,106.4
A002,S011,SENS03,52,1777.2,15.75,1.129,22.15,192.0,124.3,72.3,Safe,99.5
A002,S011,SENS03,53,1656.9,13.92,1.19,21.0,189.4,134.8,68.1,Safe,103.3
A002,S011,SENS03,54,1540.6,13.06,1.18,21.19,212.3,130.0,69.6,Safe,100.1
A002,S011,SENS03,55,1426.0,12.82,1.112,22.48,201.8,113.3,79.5,Safe,96.5
A002,S011,SENS03,56,1304.6,10.73,1.216,20.56,203.9,126.4,73.5,Safe,99.5
A002,S011,SENS03,57,1197.7,11.17,1.072,23.31,212.2,142.1,56.7,Safe,101.4
A002,S011,SENS03,58,1091.5,9.86,1.107,22.58,211.4,126.0,64.0,Safe,98.2
A002,S011,SENS03,59,962.5,7.76,1.24,20.16,194.1,130.4,65.4,Safe,98.1
A002,S011,SENS03,60,851.8,7.77,1.096,22.81,209.1,116.7,71.7,Safe,94.1
A002,S011,SENS03,61,741.0,6.6,1.123,22.26,213.6,138.0,62.1,Safe,101.2
A002,S011,SENS03,62,622.0,5.09,1.223,20.44,205.9,144.9,68.0,Safe,105.1
A002,S011,SENS03,63,510.6,4.73,1.079,23.16,210.7,132.7,65.4,Safe,100.3
A002,S011,SENS03,64,409.2,3.96,1.033,24.21,194.1,144.8,56.0,Safe,101.4
A002,S011,SENS03,65,304.9,2.79,1.095,22.84,199.2,117.6,61.0,Safe,91.9
A002,S011,SENS03,66,202.5,1.98,1.021,24.49,187.8,140.0,75.8,Safe,106.6
A002,S011,SENS03,67,92.9,0.87,1.068,23.42,197.8,128.3,75.1,Urgent,99.7
A002,S011,SENS03,68,2476.1,20.17,1.228,20.36,199.9,133.7,56.7,Safe,99.1
A002,S011,SENS03,69,2366.6,21.06,1.124,22.25,207.2,113.2,66.3,Safe,88.3
A002,S011,SENS03,70,2258.9,20.5,1.102,22.69,193.5,118.7,57.4,Safe,88.6
A002,S011,SENS03,71,2151.5,19.57,1.099,22.74,193.3,133.3,75.5,Safe,102.4
A002,S011,SENS03,72,2037.4,17.95,1.135,22.03,194.8,113.0,59.0,Safe,85.7
A002,S011,SENS03,73,1926.9,16.91,1.139,21.94,194.6,110.8,77.1,Safe,94.7
A002,S011,SENS03,74,1814.3,15.9,1.141,21.9,202.0,124.9,55.2,Safe,90.3
A002,S011,SENS03,75,1692.5,14.1,1.2,20.83,199.1,140.5,61.7,Safe,102.4
A002,S011,SENS03,76,1584.8,14.54,1.09,22.93,213.4,136.0,62.6,Safe,99.3
A002,S011,SENS03,77,1481.3,14.54,1.019,24.54,203.9,118.9,56.6,Safe,87.0
A002,S011,SENS03,78,1371.7,12.77,1.074,23.28,208.6,110.0,73.3,Safe,91.8
A002,S011,SENS03,79,1263.7,12.21,1.035,24.15,198.8,144.4,76.5,Safe,109.9
A002,S011,SENS03,80,1155.1,10.55,1.095,22.83,198.6,120.0,61.4,Safe,87.3
A002,S011,SENS03,81,1049.0,9.5,1.104,22.65,190.8,114.6,74.0,Safe,94.8
A002,S011,SENS03,82,931.2,8.18,1.138,21.97,187.5,116.3,70.4,Safe,93.6
A002,S011,SENS03,83,824.3,7.83,1.053,23.73,193.7,117.9,68.7,Safe,90.6
A002,S011,SENS03,84,713.8,6.27,1.139,21.95,207.4,120.0,79.2,Safe,99.4
A002,S011,SENS03,85,611.1,5.71,1.071,23.35,197.4,113.6,63.0,Safe,91.4
A002,S011,SENS03,86,490.1,4.23,1.159,21.57,197.1,120.8,64.6,Safe,93.7
A002,S011,SENS03,87,377.3,3.33,1.133,22.06,189.5,122.9,69.9,Safe,96.4
A002,S011,SENS03,88,260.7,2.21,1.177,21.24,207.4,132.4,78.4,Safe,107.3
A002,S011,SENS03,89,145.7,1.32,1.101,22.7,209.2,116.1,70.8,Warning,91.3
A002,S011,SENS03,90,44.4,0.44,1.018,24.56,213.3,141.2,67.2,Urgent,106.0
A002,S011,SENS03,91,2428.9,21.56,1.126,22.19,186.4,126.1,75.7,Safe,95.8
A002,S011,SENS03,92,2317.1,21.22,1.092,22.9,195.0,112.9,60.8,Safe,86.8
A002,S011,SENS03,93,2203.7,19.61,1.124,22.24,210.6,119.2,67.6,Safe,94.1
A002,S011,SENS03,94,2099.2,19.31,1.087,22.99,195.5,121.7,63.1,Safe,88.6
A002,S011,SENS03,95,1996.8,19.17,1.042,24.0,205.7,117.1,61.5,Safe,90.9
A002,S011,SENS03,96,1888.5,17.71,1.066,23.45,208.5,119.4,77.0,Safe,94.8
A002,S011,SENS03,97,1776.8,16.59,1.071,23.34,188.3,140.2,77.5,Safe,108.8
A002,S011,SENS03,98,1662.7,15.2,1.094,22.85,211.0,114.0,76.9,Safe,96.1
A002,S011,SENS03,99,1545.0,13.55,1.14,21.93,200.6,115.5,59.8,Safe,89.3
A002,S011,SENS03,100,1434.8,12.66,1.133,22.06,212.8,127.5,55.8,Safe,92.3
A002,S011,SENS03,101,1324.1,11.87,1.116,22.41,195.4,114.7,59.2,Safe,85.6
A002,S011,SENS03,102,1209.3,10.53,1.148,21.78,209.4,133.7,72.0,Safe,103.8
A002,S011,SENS03,103,1110.9,11.15,0.996,25.1,198.0,135.3,61.9,Safe,101.5
A002,S011,SENS03,104,997.8,8.63,1.157,21.62,192.3,111.4,79.6,Safe,95.2
A002,S011,SENS03,105,875.1,7.2,1.216,20.56,207.8,123.3,56.1,Safe,89.5
A002,S011,SENS03,106,764.1,7.11,1.074,23.27,192.6,110.7,75.7,Safe,93.4
A002,S011,SENS03,107,657.4,6.04,1.089,22.95,189.4,142.2,78.7,Safe,110.0
A002,S011,SENS03,108,554.6,5.49,1.01,24.75,189.5,137.5,58.0,Safe,98.5
A002,S011,SENS03,109,442.9,4.06,1.091,22.92,193.9,126.6,71.4,Safe,97.7
A002,S011,SENS03,110,334.4,3.07,1.089,22.95,203.0,126.3,60.1,Safe,90.3
A002,S011,SENS03,111,236.3,2.4,0.987,25.33,200.3,111.1,63.2,Safe,86.6
A002,S011,SENS03,112,127.4,1.16,1.096,22.81,195.0,139.7,64.8,Warning,104.0
A002,S011,SENS03,113,6.2,0.05,1.172,21.34,210.1,128.2,74.7,Urgent,101.3
A002,S011,SENS03,114,2402.8,23.93,1.004,24.89,204.4,128.2,65.1,Safe,92.7
A002,S011,SENS03,115,2304.3,22.83,1.009,24.77,190.8,125.5,60.0,Safe,93.8
A002,S011,SENS03,116,2196.2,21.09,1.041,24.01,202.4,117.8,67.3,Safe,90.8
A002,S011,SENS03,117,2088.2,18.88,1.106,22.6,206.7,116.5,60.8,Safe,87.8
A002,S011,SENS03,118,1992.6,20.88,0.954,26.19,204.7,140.9,59.5,Safe,99.5
